date,total
2020-02-29,4.075301419918651
2020-03-01,8.051418128488034
2020-03-02,5.7931806204879415
2020-03-03,5.936800082521679
2020-03-04,4.879887798383899
2020-03-05,-7.8451139288815614
2020-03-06,-7.284918679180905
2020-03-07,4.197496984300947
2020-03-08,9.511417079549235
2020-03-09,-2.120172389801915
2020-03-10,4.594235829698011
2020-03-11,-16.195673146798985
2020-03-12,-17.089129026633174
2020-03-13,-18.061139197855983
2020-03-14,-5.961397890936297
2020-03-15,-15.571999681834797
2020-03-16,-33.634725835072366
2020-03-17,-46.30180369090986
2020-03-18,-51.20152843156361
2020-03-19,-50.8643004129761
2020-03-20,-50.67783315563948
2020-03-21,-40.30073191543385
2020-03-22,-41.80595909487031
2020-03-23,-49.9454532470365
2020-03-24,-52.332234140945246
2020-03-25,-54.19055889278509
2020-03-26,-54.21436322350892
2020-03-27,-53.41374423349764
2020-03-28,-41.82103517099541
2020-03-29,-36.76261489218283
2020-03-30,-56.66700276575357
2020-03-31,-58.05479524695251
2020-04-01,-57.07326334344017
2020-04-02,-57.25576321232282
2020-04-03,-56.50592679452236
2020-04-04,-42.368534777643355
2020-04-05,-36.98399516791439
2020-04-06,-53.13285313095652
2020-04-07,-56.375796453232134
2020-04-08,-56.22900308043521
2020-04-09,-56.232970468889185
2020-04-10,-55.461710153437295
2020-04-11,-40.99978576102348
